Team Name,Well-being,Needs,Engagement,Autonomy,Belonging,Competence,Leadership,Management,Returns,Rewards,Status,Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,Volunteer,Staff,Position
East Swiss RC,3.7,3.6,2.2,3.3,3.7,4.0,3.7,3.7,4.5,3.0,3.5,3,3,4,4,4,5,4,3,4,2,2,2,2,3,4,4,3,4,4,2,4,3,3,3,6,3,4,1,0,Volunteer
East Swiss RC,4.6,3.9,3.2,2.7,4.3,5.0,2.0,4.5,5.0,4.0,4.5,2,4,2,5,5,5,4,5,4,2,5,2,5,2,2,2,2,5,5,2,4,4,4,5,7,2,2,1,0,Volunteer
East Swiss RC,3.7,4.1,4.0,3.7,4.3,4.5,3.0,4.2,4.5,3.5,4.5,5,3,3,5,4,5,4,5,4,4,4,5,4,3,3,3,3,4,5,4,5,3,4,4,6,4,3,1,0,Volunteer
East Swiss RC,4.8,4.6,4.8,4.3,4.7,5.0,4.7,4.8,5.0,5.0,4.5,5,4,4,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,2,4,5,5,5,6,1,1,1,0,Volunteer
East Swiss RC,3.9,4.0,4.4,4.3,3.7,4.0,2.7,3.8,4.0,3.0,4.5,4,5,4,4,4,4,4,5,2,5,4,5,3,5,3,3,2,4,4,3,5,3,3,4,5,3,2,1,0,Volunteer
East Swiss RC,3.2,3.4,3.4,4.0,2.3,4.0,4.0,3.3,3.0,3.0,4.0,4,4,4,4,4,4,2,1,4,3,3,4,3,4,4,4,4,2,3,2,4,3,3,4,4,4,3,1,0,Volunteer
East Swiss RC,3.9,3.0,3.0,2.7,2.7,4.0,3.0,2.7,2.5,1.0,4.5,2,4,2,4,4,3,1,3,4,4,2,3,3,3,3,3,3,2,4,3,4,1,1,5,5,2,3,1,0,Volunteer
East Swiss RC,4.1,4.4,4.0,4.3,4.3,4.5,4.7,4.5,4.0,5.0,4.5,5,4,4,5,4,4,4,4,5,5,3,5,3,4,5,5,4,4,3,1,5,5,5,4,6,3,2,1,0,Volunteer
East Swiss RC,4.3,4.2,4.6,4.7,4.0,4.0,5.0,3.7,3.0,3.0,5.0,5,5,4,4,4,3,4,4,4,5,4,5,4,5,5,5,5,3,5,3,5,3,3,5,6,2,2,1,0,Volunteer
East Swiss RC,4.8,3.9,4.6,4.0,3.7,4.0,5.0,3.8,4.0,3.0,4.5,4,4,4,4,4,4,2,4,5,5,4,5,4,5,5,5,5,4,5,2,5,3,3,4,6,1,1,1,0,Volunteer
East Swiss RC,4.8,3.8,3.6,3.0,4.3,4.0,4.0,4.0,4.0,4.0,4.0,4,1,4,4,4,4,4,4,5,4,3,4,4,3,4,4,4,4,5,3,4,4,4,4,6,1,1,1,0,Volunteer
East Swiss RC,3.7,3.9,3.8,5.0,3.7,2.5,4.0,4.3,4.0,5.0,4.0,5,5,5,3,2,4,3,3,5,4,5,4,2,4,4,4,4,4,5,1,4,5,5,4,5,4,2,1,0,Volunteer
East Swiss RC,3.4,4.0,3.8,4.3,3.7,4.0,4.0,3.7,4.0,3.0,4.0,3,5,5,4,4,4,3,4,4,4,3,5,3,4,4,4,4,4,4,3,4,3,3,4,5,4,3,1,0,Volunteer
East Swiss RC,3.9,3.6,4.4,3.7,4.0,3.0,3.3,4.2,4.5,4.0,4.0,3,4,4,4,2,5,4,4,4,4,4,5,5,4,4,3,3,4,5,3,4,4,4,4,5,3,2,1,0,Volunteer
West Swiss RC,4.1,3.1,3.2,3.3,2.3,4.0,4.3,3.0,3.0,2.0,4.0,5,3,2,4,4,4,4,1,2,2,5,4,1,4,4,5,4,2,2,4,5,2,2,3,6,3,2,1,0,Volunteer
West Swiss RC,4.6,4.0,4.4,4.3,3.7,4.0,4.7,3.5,3.0,3.5,4.0,5,4,4,4,4,3,4,3,4,5,4,5,4,4,4,5,5,3,5,2,4,4,3,4,5,1,1,1,0,Volunteer
West Swiss RC,5.0,4.6,4.2,5.0,4.3,4.5,4.7,4.5,4.0,5.0,4.5,5,5,5,5,4,4,5,3,5,3,4,5,4,5,5,4,5,4,5,4,5,5,5,4,7,1,1,1,0,Volunteer
West Swiss RC,3.9,4.1,4.4,4.3,4.0,4.0,4.3,3.7,3.0,4.0,4.0,4,5,4,4,4,3,5,4,3,4,4,5,4,5,5,4,4,3,4,2,4,4,4,4,5,4,1,1,0,Volunteer
West Swiss RC,3.9,3.9,3.0,3.3,3.7,5.0,3.0,3.3,3.0,3.0,4.0,4,3,3,5,5,4,4,4,3,4,3,2,2,4,3,3,3,2,4,3,4,3,3,4,5,4,1,1,0,Volunteer
West Swiss RC,2.3,3.4,2.4,3.3,3.7,3.0,3.3,2.7,2.0,3.0,3.0,4,2,4,3,3,2,3,4,4,2,4,2,2,2,4,3,3,2,3,2,3,3,3,3,1,4,4,1,0,Volunteer
West Swiss RC,3.9,3.8,3.8,4.0,3.3,4.0,3.7,4.2,4.0,4.0,4.5,4,4,4,4,4,4,4,3,3,5,3,3,4,4,4,3,4,4,5,4,4,4,4,5,5,4,1,1,0,Volunteer
West Swiss RC,3.2,4.2,3.8,4.0,4.3,4.5,3.0,3.2,2.0,4.0,3.5,4,3,5,4,5,3,3,5,5,4,3,4,4,4,3,3,3,1,5,3,3,4,4,4,6,6,3,1,0,Volunteer
West Swiss RC,3.9,4.2,4.6,4.7,4.0,4.0,5.0,4.3,5.0,4.0,4.0,5,5,4,4,4,5,4,3,5,5,5,5,3,5,5,5,5,5,5,3,4,4,4,4,3,2,1,1,0,Volunteer
West Swiss RC,3.7,3.6,3.6,3.7,3.3,4.0,3.7,4.0,4.0,4.0,4.0,4,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,4,4,4,4,5,4,2,1,0,Volunteer
West Swiss RC,4.1,3.6,3.8,3.3,3.7,4.0,3.0,3.3,2.0,4.0,4.0,4,4,2,4,4,2,4,4,3,4,3,4,4,4,3,4,2,2,4,4,4,4,4,4,5,3,1,1,0,Volunteer
West Swiss RC,4.8,4.0,3.8,4.0,3.7,4.5,4.0,3.3,2.5,3.0,4.5,5,3,4,4,5,2,4,4,3,4,4,5,2,4,4,4,4,3,4,4,5,3,3,4,6,1,1,1,0,Volunteer
West Swiss RC,3.9,3.6,3.0,3.7,3.0,4.5,2.3,3.3,3.5,2.5,4.0,3,4,4,5,4,4,3,3,3,4,3,3,2,3,2,2,3,3,4,3,4,2,3,4,5,2,3,1,0,Volunteer
West Swiss RC,3.4,4.1,4.2,4.0,4.3,4.0,5.0,4.8,5.0,5.0,4.5,3,4,5,4,4,5,3,5,5,5,5,5,2,4,5,5,5,5,5,2,5,5,5,4,3,1,4,1,0,Volunteer
West Swiss RC,5.0,4.8,5.0,4.7,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,1,0,Volunteer
West Swiss RC,3.9,3.4,3.4,3.0,3.3,4.0,3.7,3.7,3.0,3.0,5.0,3,2,4,4,4,4,3,3,4,4,4,3,2,4,3,4,4,2,4,3,5,3,3,5,5,3,2,1,0,Volunteer
West Swiss RC,3.9,3.6,3.6,3.3,3.7,4.0,4.3,4.2,4.0,4.0,4.5,2,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,5,4,5,4,4,4,4,5,4,3,1,1,0,Volunteer
West Swiss RC,4.1,3.5,3.6,4.0,3.3,3.0,2.7,3.7,3.0,4.0,4.0,4,4,4,3,3,3,2,4,4,4,3,4,3,4,3,2,3,3,4,3,4,4,4,4,4,1,2,1,0,Volunteer
West Swiss RC,3.2,3.5,3.0,3.3,3.3,4.0,3.0,3.2,3.5,2.5,3.5,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,4,4,3,4,1,0,Volunteer
West Swiss RC,3.7,3.5,2.6,4.0,2.7,4.0,2.0,3.3,3.0,3.0,4.0,4,4,4,4,4,3,2,3,3,3,2,3,2,3,2,2,2,3,3,3,4,3,3,4,5,2,4,1,0,Volunteer
West Swiss RC,4.8,3.9,3.8,4.0,3.7,4.0,4.0,3.7,3.5,4.0,3.5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,6,1,1,1,0,Volunteer
West Swiss RC,4.3,4.0,4.0,4.3,3.7,4.0,3.3,4.2,4.0,4.0,4.5,5,4,4,4,4,4,3,4,4,4,3,5,3,5,3,4,3,4,5,3,5,4,4,4,5,2,1,1,0,Volunteer
West Swiss RC,3.9,4.8,4.8,5.0,5.0,4.0,4.3,4.8,4.5,5.0,5.0,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,4,4,5,2,5,5,5,5,6,4,2,1,0,Volunteer
West Swiss RC,5.0,1.8,4.8,1.0,3.0,1.0,4.3,3.7,2.5,4.0,4.5,1,1,1,1,1,1,1,4,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,7,1,1,1,0,Volunteer
West Swiss RC,5.0,4.8,4.2,4.7,4.7,5.0,4.3,4.7,4.5,4.5,5.0,5,5,4,5,5,5,5,4,5,4,5,4,4,4,5,4,4,4,4,4,5,4,5,5,7,1,1,1,0,Volunteer
West Swiss RC,3.2,3.0,4.0,3.3,2.3,3.5,2.3,3.3,3.0,3.0,4.0,4,3,3,3,4,3,2,3,2,4,5,4,3,4,3,2,2,3,3,4,4,3,3,4,5,4,4,1,0,Volunteer
West Swiss RC,4.8,4.4,4.0,4.3,4.3,4.5,4.3,4.7,4.0,5.0,5.0,4,5,4,5,4,4,5,4,4,5,4,5,2,4,5,4,4,4,5,2,5,5,5,5,6,1,1,1,0,Volunteer
West Swiss RC,5.0,4.8,5.0,5.0,4.3,5.0,4.0,4.5,5.0,3.5,5.0,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,4,5,3,5,5,5,2,5,7,1,1,1,0,Volunteer
West Swiss RC,3.7,3.2,3.4,3.3,3.0,3.5,3.0,3.3,3.0,3.0,4.0,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,4,5,3,3,1,0,Volunteer
West Swiss RC,4.1,4.2,4.4,4.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,5,5,4,4,4,3,4,5,5,5,4,4,4,4,4,4,4,5,2,4,4,4,4,5,3,1,1,0,Volunteer
West Swiss RC,4.3,3.5,3.0,3.7,2.7,4.5,2.3,2.5,2.5,2.0,3.0,3,3,5,5,4,4,3,2,3,3,3,3,2,4,3,1,3,1,3,3,3,2,2,3,4,1,1,1,0,Volunteer
West Swiss RC,4.8,5.0,4.4,5.0,5.0,5.0,5.0,4.7,4.5,5.0,4.5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,4,5,2,4,5,5,5,6,1,1,1,0,Volunteer
West Swiss RC,4.1,3.9,4.2,4.3,3.3,4.0,3.3,4.0,3.0,4.0,5.0,4,4,5,4,4,3,3,3,4,5,4,5,3,4,3,3,4,3,4,2,5,4,4,5,5,3,1,1,0,Volunteer
West Swiss RC,3.7,4.2,4.2,4.3,4.7,3.5,3.0,4.2,4.0,3.5,5.0,4,5,4,3,4,3,4,5,5,4,5,3,4,5,3,3,3,5,5,2,5,3,4,5,5,3,3,1,0,Volunteer
West Swiss RC,3.9,4.0,3.8,3.7,3.7,5.0,4.0,3.2,3.0,3.0,3.5,4,3,4,5,5,3,4,3,4,4,4,4,3,4,4,4,4,3,4,3,3,3,3,4,5,3,2,1,0,Volunteer
West Swiss RC,4.8,5.0,4.6,5.0,5.0,5.0,5.0,4.7,4.5,5.0,4.5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,3,4,5,5,5,6,1,1,1,0,Volunteer
West Swiss RC,3.4,4.0,4.6,4.3,3.3,4.5,5.0,3.8,3.5,4.0,4.0,5,4,4,4,5,4,3,4,3,5,5,4,4,5,5,5,5,3,4,4,4,4,4,4,5,4,3,1,0,Volunteer
West Swiss RC,4.1,4.2,4.4,4.3,3.7,5.0,4.3,4.3,4.5,4.0,4.5,4,4,5,5,5,5,4,3,4,4,5,5,3,5,5,4,4,4,5,4,4,4,4,5,6,4,1,1,0,Volunteer
West Swiss RC,3.9,3.8,3.4,4.3,2.7,4.5,3.0,4.2,3.5,4.0,5.0,5,5,3,5,4,4,2,4,2,5,2,4,2,4,3,2,4,3,2,4,5,4,4,5,5,4,1,1,0,Volunteer
West Swiss RC,5.0,5.0,4.2,5.0,5.0,5.0,4.7,3.8,3.5,4.0,4.0,5,5,5,5,5,4,5,5,5,5,4,5,3,4,5,4,5,3,5,2,4,4,4,4,7,1,1,1,0,Volunteer
West Swiss RC,4.6,3.5,3.2,3.7,3.0,4.0,4.0,3.7,4.0,3.0,4.0,4,3,4,4,4,5,2,4,3,4,3,3,3,3,5,3,4,3,5,4,4,3,3,4,7,1,3,1,0,Volunteer
West Swiss RC,3.7,3.5,4.6,2.7,3.3,5.0,3.0,3.0,3.0,2.0,4.0,4,2,2,5,5,4,4,3,3,4,5,5,4,5,4,3,2,2,4,4,5,2,2,3,5,2,4,1,0,Volunteer
West Swiss RC,4.1,4.2,4.2,4.7,3.7,4.5,4.0,3.8,3.5,4.0,4.0,5,5,4,5,4,4,4,3,4,5,4,5,3,4,5,3,4,3,3,2,4,4,4,4,5,2,2,1,0,Volunteer
West Swiss RC,3.7,3.5,3.2,3.7,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4,4,3,4,4,3,2,3,4,4,3,4,2,3,3,2,4,3,4,4,3,3,3,3,6,4,3,1,0,Volunteer
West Swiss RC,4.3,4.1,4.0,4.3,4.0,4.0,5.0,3.8,3.5,4.0,4.0,4,5,4,4,4,4,3,5,4,4,4,5,3,4,5,5,5,3,4,2,5,4,4,3,6,3,1,1,0,Volunteer
West Swiss RC,3.2,3.2,3.4,4.0,2.3,3.5,1.3,3.2,2.5,3.0,4.0,4,4,4,3,4,2,2,2,3,3,4,4,3,3,2,1,1,3,4,3,4,3,3,4,4,3,4,1,0,Volunteer
West Swiss RC,5.0,3.9,4.6,4.3,3.0,4.5,4.7,4.3,5.0,3.0,5.0,5,4,4,5,4,5,5,2,2,5,5,5,4,4,4,5,5,5,5,4,5,4,2,5,7,1,1,1,0,Volunteer
West Swiss RC,4.1,4.0,4.0,4.3,3.3,4.5,4.0,4.2,4.0,4.0,4.5,5,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,3,1,1,0,Volunteer
West Swiss RC,4.3,4.1,3.6,4.0,4.0,4.5,4.0,3.7,3.5,4.0,3.5,4,4,4,4,5,4,4,4,4,4,3,4,3,4,4,4,4,3,4,3,3,4,4,4,5,2,1,1,0,Volunteer
West Swiss RC,4.8,4.5,4.2,4.7,4.0,5.0,3.3,4.0,2.5,5.0,4.5,5,4,5,5,5,3,3,5,4,4,5,5,2,5,4,3,3,2,3,2,4,5,5,5,7,1,2,1,0,Volunteer
West Swiss RC,4.6,4.6,4.6,5.0,4.0,5.0,4.3,3.8,3.0,4.0,4.5,5,5,5,5,5,3,4,4,4,5,5,5,3,5,4,5,4,3,4,3,5,4,4,4,6,2,1,1,0,Volunteer
West Swiss RC,3.9,4.2,4.6,4.3,4.3,4.0,3.7,4.0,4.0,4.0,4.0,4,5,4,4,4,4,4,4,5,5,5,5,3,5,4,3,4,4,4,2,3,4,4,5,4,3,1,1,0,Volunteer
West Swiss RC,3.7,4.5,4.8,4.7,4.3,4.5,4.3,4.5,4.5,4.0,5.0,4,5,5,4,5,5,5,4,4,5,5,5,4,5,4,5,4,4,5,5,5,4,4,5,6,4,3,1,0,Volunteer
West Swiss RC,4.8,4.8,4.6,4.7,4.7,5.0,4.0,3.8,4.5,3.0,4.0,5,5,4,5,5,5,5,5,4,5,4,5,4,5,4,4,4,4,4,5,4,3,3,4,6,1,1,1,0,Volunteer
West Swiss RC,4.3,4.5,4.0,4.7,4.0,5.0,5.0,4.7,5.0,5.0,4.0,4,5,5,5,5,5,3,5,4,5,5,3,3,4,5,5,5,5,5,3,5,5,5,3,6,2,2,1,0,Volunteer
West Swiss RC,4.6,4.2,3.8,4.3,4.0,4.5,3.7,3.8,4.0,3.0,4.5,5,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,5,3,3,4,6,2,1,1,0,Volunteer
West Swiss RC,4.6,3.9,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,1,1,0,Volunteer
West Swiss RC,4.1,5.0,5.0,5.0,5.0,5.0,5.0,4.3,4.0,4.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,4,5,3,1,1,1,0,Volunteer
West Swiss RC,5.0,4.8,4.2,5.0,4.3,5.0,3.0,4.5,4.0,5.0,4.5,5,5,5,5,5,5,3,5,5,5,3,5,3,5,3,3,3,3,3,3,4,5,5,5,7,1,1,1,0,Volunteer
West Swiss RC,4.8,4.4,4.2,5.0,3.3,5.0,5.0,4.7,5.0,5.0,4.0,5,5,5,5,5,5,3,4,3,5,5,3,3,5,5,5,5,5,5,1,3,5,5,5,6,1,1,1,0,Volunteer
West Swiss RC,3.0,3.1,3.4,1.3,4.0,4.5,4.0,3.3,3.5,3.0,3.5,1,1,2,4,5,4,4,4,4,1,3,5,3,5,4,4,4,3,4,5,3,3,3,4,4,4,4,1,0,Volunteer
West Swiss RC,4.1,4.1,3.8,4.0,4.3,4.0,4.3,4.2,4.0,4.0,4.5,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,5,4,4,5,3,5,4,4,4,6,3,2,1,0,Volunteer
West Swiss RC,4.1,4.2,3.2,4.0,4.0,5.0,3.0,3.8,3.5,4.0,4.0,4,4,4,5,5,4,5,3,4,4,4,3,4,1,3,3,3,3,4,1,4,4,4,4,3,1,1,1,0,Volunteer
West Swiss RC,4.3,3.9,4.0,4.0,3.7,4.0,3.3,3.5,3.0,4.0,3.5,4,4,4,4,4,3,4,3,4,4,5,4,3,4,4,3,3,3,5,2,5,4,4,2,7,4,1,1,0,Volunteer
West Swiss RC,2.1,1.6,2.2,1.3,2.3,1.0,1.0,2.5,2.5,1.5,3.5,1,2,1,1,1,3,3,1,3,1,3,1,1,5,1,1,1,2,4,5,4,1,2,3,4,6,6,1,0,Volunteer
West Swiss RC,4.8,3.5,4.0,4.0,2.3,4.5,3.3,3.7,3.0,4.0,4.0,4,5,3,4,5,3,3,3,1,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,6,1,1,1,0,Volunteer
West Swiss RC,3.9,3.6,3.4,4.0,3.0,4.0,3.3,3.8,3.5,4.0,4.0,4,4,4,4,4,3,2,3,4,4,3,4,2,4,4,3,3,4,4,2,4,4,4,4,4,1,3,1,0,Volunteer
West Swiss RC,3.4,3.5,3.4,3.3,3.3,4.0,3.0,3.3,3.0,3.0,4.0,2,4,4,4,4,3,3,3,4,4,3,4,2,4,3,3,3,3,3,3,4,3,3,4,3,4,1,1,0,Volunteer
West Swiss RC,3.7,3.9,3.8,4.7,2.3,5.0,3.0,2.8,2.0,3.0,3.5,5,4,5,5,5,1,1,3,3,4,4,4,3,4,3,3,3,3,4,3,3,3,3,4,5,3,3,1,0,Volunteer
West Swiss RC,4.3,4.2,4.8,4.7,4.0,4.0,4.7,4.0,4.0,4.0,4.0,5,4,5,4,4,4,4,4,4,5,5,5,4,5,5,4,5,4,4,3,4,4,4,4,5,2,1,1,0,Volunteer
West Swiss RC,3.9,4.0,3.6,4.0,4.0,4.0,3.7,3.7,3.5,4.0,3.5,5,4,3,4,4,5,4,4,4,4,4,3,3,4,4,4,3,2,3,4,3,4,4,4,4,3,1,1,0,Volunteer
West Swiss RC,4.6,4.1,3.8,4.3,3.3,5.0,5.0,4.5,3.5,5.0,5.0,4,5,4,5,5,4,4,3,3,5,3,4,4,3,5,5,5,3,5,3,5,5,5,5,7,3,1,1,0,Volunteer
West Swiss RC,3.7,4.2,3.8,4.3,4.0,4.5,3.3,3.7,3.0,4.0,4.0,5,4,4,4,5,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,5,3,3,1,0,Volunteer
West Swiss RC,4.1,4.2,4.0,4.3,3.7,5.0,4.0,4.0,3.5,4.0,4.5,4,4,5,5,5,4,2,5,4,4,4,5,3,4,4,4,4,3,5,2,4,4,4,5,4,1,2,1,0,Volunteer
West Swiss RC,4.6,3.9,3.8,4.0,3.7,4.0,4.0,3.8,4.0,4.0,3.5,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,5,1,1,1,0,Volunteer
West Swiss RC,2.8,2.9,3.6,2.7,2.3,4.0,2.7,3.0,2.5,3.0,3.5,4,2,2,3,5,2,2,2,3,3,4,4,3,4,2,3,3,3,3,4,4,3,3,3,3,4,4,1,0,Volunteer
West Swiss RC,3.9,4.4,4.0,4.3,4.0,5.0,4.0,4.3,4.5,4.0,4.5,4,5,4,5,5,5,3,4,5,5,3,5,2,5,4,5,3,4,5,2,4,4,4,5,5,2,3,1,0,Volunteer
West Swiss RC,3.9,3.9,4.6,4.7,3.0,4.0,4.0,3.8,4.0,3.0,4.5,5,4,5,4,4,4,3,4,2,4,5,5,4,5,4,4,4,4,5,3,5,3,3,4,5,3,2,1,0,Volunteer
West Swiss RC,4.6,4.0,4.2,4.3,3.7,4.0,3.7,4.2,4.0,5.0,3.5,4,4,5,4,4,4,3,4,4,5,4,4,4,4,4,4,3,4,5,3,3,5,5,4,5,1,1,1,0,Volunteer
West Swiss RC,4.1,3.8,4.4,3.7,3.7,4.0,3.7,3.3,2.5,3.5,4.0,3,4,4,4,4,3,3,4,4,4,5,5,3,5,4,3,4,2,3,2,5,4,3,3,4,1,2,1,0,Volunteer
West Swiss RC,5.0,4.6,4.8,5.0,4.3,4.5,4.3,4.5,4.5,4.0,5.0,5,5,5,5,4,5,5,5,3,5,5,5,4,5,4,4,5,4,5,2,5,4,4,5,7,1,1,1,0,Volunteer
West Swiss RC,3.7,3.1,3.2,3.0,2.7,4.0,1.0,3.3,1.5,4.0,4.5,5,2,2,4,4,2,2,2,4,4,2,4,2,4,1,1,1,1,3,4,4,4,4,5,6,3,4,1,0,Volunteer
West Swiss RC,4.3,4.6,4.4,4.7,4.7,4.5,5.0,4.5,4.0,4.5,5.0,5,5,4,4,5,4,5,5,4,5,4,4,4,5,5,5,5,4,5,3,5,5,4,5,6,3,1,1,0,Volunteer
West Swiss RC,4.8,5.0,4.4,5.0,5.0,5.0,3.7,3.7,2.5,4.5,4.0,5,5,5,5,5,3,5,5,5,5,4,4,4,5,4,3,4,2,4,3,4,4,5,4,6,1,1,1,0,Volunteer
West Swiss RC,3.9,3.8,3.8,3.7,3.3,4.5,3.7,3.7,4.0,3.0,4.0,4,3,4,5,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,5,4,1,1,0,Volunteer
West Swiss RC,4.6,4.0,3.8,4.0,3.3,5.0,2.7,2.8,2.5,2.5,3.5,4,4,4,5,5,3,3,3,4,5,3,5,2,4,4,2,2,2,4,4,4,3,2,3,5,1,1,1,0,Volunteer
West Swiss RC,4.8,3.8,3.6,4.0,3.3,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,3,3,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,6,1,1,1,0,Volunteer
West Swiss RC,3.2,3.4,4.6,3.0,3.3,4.0,2.7,3.8,4.5,3.0,4.0,2,4,3,4,4,5,3,4,3,4,5,5,4,5,3,2,3,4,3,3,4,3,3,4,5,4,4,1,0,Volunteer
West Swiss RC,4.8,4.2,4.8,4.0,4.0,5.0,4.0,4.2,4.5,4.0,4.0,5,5,2,5,5,5,5,3,4,5,5,5,4,5,4,4,4,4,4,2,4,4,4,4,6,1,1,1,0,Volunteer
West Swiss RC,3.7,3.5,3.4,3.7,2.7,4.5,2.3,3.3,3.5,2.5,4.0,4,4,3,4,5,4,3,3,2,3,4,3,3,4,2,2,3,3,3,4,4,3,2,4,4,3,2,1,0,Volunteer
West Swiss RC,3.7,3.6,3.2,4.0,3.0,4.0,3.0,3.2,2.0,4.0,3.5,3,5,4,4,4,3,3,2,4,5,3,4,1,3,3,3,3,1,4,1,3,4,4,4,1,1,1,1,0,Volunteer
West Swiss RC,3.9,3.9,4.4,4.0,4.3,3.0,3.0,3.5,3.0,3.5,4.0,5,2,5,3,3,2,5,4,4,4,4,5,4,5,3,3,3,4,5,4,4,4,3,4,6,2,4,1,0,Volunteer
West Swiss RC,3.7,4.2,4.8,5.0,4.0,3.5,5.0,4.7,5.0,4.0,5.0,5,5,5,3,4,5,4,3,5,5,5,5,5,4,5,5,5,5,4,3,5,5,3,5,1,1,1,1,0,Volunteer
West Swiss RC,3.9,4.2,4.0,4.7,3.7,4.5,3.0,3.5,3.0,3.5,4.0,5,4,5,5,4,3,4,4,3,4,4,5,3,4,3,3,3,3,4,1,4,4,3,4,4,2,2,1,0,Volunteer
West Swiss RC,5.0,4.8,4.6,5.0,4.3,5.0,4.3,5.0,5.0,5.0,5.0,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,3,5,5,3,5,5,5,5,7,1,1,1,0,Volunteer
West Swiss RC,4.6,4.5,4.4,4.0,4.7,5.0,4.0,3.8,3.5,4.0,4.0,5,4,3,5,5,4,5,4,5,4,4,5,4,5,4,4,4,3,4,3,4,4,4,4,6,2,1,1,0,Volunteer
West Swiss RC,3.7,3.9,3.4,3.7,4.0,4.0,3.0,4.3,4.0,4.0,5.0,4,4,3,4,4,4,4,4,4,4,3,4,1,5,3,3,3,4,5,4,5,4,4,5,4,3,2,1,0,Volunteer
West Swiss RC,3.4,4.0,4.0,4.0,3.7,4.5,3.7,4.3,5.0,4.0,4.0,5,4,3,4,5,5,3,4,4,5,4,4,3,4,4,4,3,5,5,3,4,4,4,4,6,5,3,1,0,Volunteer
West Swiss RC,4.3,3.6,3.8,4.0,3.3,3.5,4.0,3.5,3.5,3.0,4.0,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,3,4,3,4,3,3,4,6,2,2,1,0,Volunteer
West Swiss RC,4.8,4.5,4.6,5.0,3.7,5.0,4.3,4.7,4.0,5.0,5.0,5,5,5,5,5,5,3,3,5,5,5,5,3,5,5,3,5,3,5,1,5,5,5,5,6,1,1,1,0,Volunteer
West Swiss RC,4.6,4.0,4.0,4.3,3.7,4.0,4.3,3.8,3.5,4.0,4.0,4,5,4,4,4,4,3,4,4,4,4,5,3,4,5,4,4,3,5,3,4,4,4,4,5,1,1,1,0,Volunteer
West Swiss RC,4.8,4.2,3.6,4.7,3.3,5.0,3.7,4.2,3.5,5.0,4.0,5,4,5,5,5,3,3,3,4,4,3,3,3,5,4,3,4,4,5,3,4,5,5,4,6,1,1,1,0,Volunteer
West Swiss RC,5.0,4.5,4.8,4.7,4.7,4.0,4.0,4.5,4.5,4.0,5.0,5,5,4,4,4,5,5,5,4,5,5,5,4,5,4,3,5,4,5,3,5,4,4,5,7,1,1,1,0,Volunteer
West Swiss RC,5.0,4.4,4.6,5.0,3.7,4.5,4.3,4.5,4.0,4.5,5.0,5,5,5,4,5,5,3,5,3,5,5,5,3,5,5,5,3,3,3,3,5,5,4,5,7,1,1,1,0,Volunteer
West Swiss RC,5.0,4.4,4.6,5.0,3.3,5.0,3.3,4.0,4.5,3.0,4.5,5,5,5,5,5,5,5,2,3,5,5,5,3,5,4,3,3,4,3,3,4,3,3,5,7,1,1,1,0,Volunteer
